ts, sip, dip, sport, dport, proto, dura, orig_pks, reply_pks, orig_bytes, reply_bytes, orig_min_pkt_size, orig_max_pkt_size, reply_min_pkt_size, reply_max_pkt_size, orig_min_interval, orig_max_interval, reply_min_interval, reply_max_interval, orig_min_ttl, orig_max_ttl, reply_min_ttl, reply_max_ttl, urg, ack, psh, rst, syn, fin, is_new, state, prev_state
626219, 1.1.1.36, 1.1.131.190, 47057,20480, 6,14, 71442,76347,14288104,3970044, 52,200,52,52, 1,52242,1,52258, 32,32,32,32, 0,147789,71440,0,0,0, 1,3,3
626219, 1.1.131.108, 1.1.3.201, 20480,30521, 6,3, 8,2,9104,104, 52,1500,52,52, 8,206,1,1, 32,32,32,32, 0,10,4,0,0,2, 1,6,4
626219, 1.1.0.215, 1.1.128.193, 21895,13568, 17,14, 1,2,61,154, 61,61,77,77, 0,0,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626219, 1.1.1.10, 1.1.129.201, 43236,20480, 6,26, 68754,74505,13750800,3874260, 200,200,52,52, 1,52362,1,52282, 32,32,32,32, 0,143259,68754,0,0,0, 0,3,3
626219, 1.1.0.160, 1.1.130.67, 3294,20480, 6,5, 1,10,52,9094, 52,52,52,1500, 0,0,8,122, 32,32,32,32, 0,11,2,0,0,2, 1,6,4
626219, 1.1.128.60, 1.1.1.193, 20480,45414, 6,17, 156482,137150,8137064,27430000, 52,52,200,200, 1,43098,1,43271, 32,32,32,32, 0,293632,137150,0,0,0, 1,3,3
626219, 1.1.130.19, 1.1.2.20, 20480,36794, 6,19, 101036,90351,5253880,18070200, 52,56,200,200, 1,52842,1,52007, 32,32,32,32, 0,191387,90351,0,2,0, 1,3,3
626219, 1.1.128.67, 1.1.1.73, 20480,11564, 6,22, 45697,43824,2376244,8764800, 52,52,200,200, 1,52040,1,53257, 32,32,32,32, 0,89521,43824,0,0,0, 0,3,3
626219, 1.1.3.233, 1.1.131.167, 57776,20480, 6,2, 8,10,424,9915, 52,56,52,1500, 1,171,1,80, 32,32,32,32, 0,16,5,0,2,2, 1,6,4
626219, 1.1.2.158, 1.1.128.97, 19594,20480, 6,8, 8,9,810,10604, 52,249,52,1500, 2,126,9,63, 32,32,32,32, 0,17,7,0,0,2, 1,6,4
626219, 1.1.1.94, 1.1.128.95, 15404,20480, 6,26, 59760,63904,11952000,3323008, 200,200,52,52, 1,52235,1,52143, 32,32,32,32, 0,123664,59760,0,0,0, 0,3,3
626219, 1.1.2.167, 1.1.131.242, 24290,20480, 6,13, 74172,82116,14834400,4270032, 200,200,52,52, 1,48768,1,49231, 32,32,32,32, 0,156288,74172,0,0,0, 1,3,3
626219, 1.1.0.215, 1.1.129.121, 27988,20480, 6,14, 93091,101759,18617912,5291468, 56,200,52,52, 1,48705,1,48940, 32,32,32,32, 0,194848,93089,0,2,0, 1,3,3
626219, 1.1.131.104, 1.1.2.20, 20480,36481, 6,19, 5,2,4604,104, 52,1500,52,52, 9,102,0,0, 32,32,32,32, 0,7,0,0,0,0, 1,3,3
626219, 1.1.129.84, 1.1.1.81, 13568,60041, 17,17, 2,0,152,0, 76,76,0,0, 1,1,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626229, 1.1.1.127, 1.1.129.26, 8553,20480, 6,5, 8,5,1374,4604, 52,330,52,1500, 1,362,9,284, 32,32,32,32, 0,11,6,0,2,2, 1,6,4
626229, 1.1.3.142, 1.1.129.164, 2586,20480, 6,10, 31731,33560,6345912,1745128, 56,200,52,56, 1,44926,1,44131, 32,32,32,32, 0,65289,31729,0,4,0, 1,3,3
626229, 1.1.129.108, 1.1.0.251, 20480,45478, 6,14, 6,0,3216,0, 52,1500,0,0, 9,227,0,0, 32,32,0,0, 0,6,0,0,2,0, 1,3,3
626229, 1.1.129.48, 1.1.3.201, 20480,39230, 6,13, 43173,39460,2244996,7892000, 52,52,200,200, 1,45924,1,45173, 32,32,32,32, 0,82633,39460,0,0,0, 1,3,3
626229, 1.1.3.142, 1.1.129.21, 33211,13568, 17,10, 2,0,120,0, 60,60,0,0, 1,1,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626229, 1.1.1.246, 1.1.128.138, 8504,20480, 6,19, 81284,85113,16256504,4425876, 52,200,52,52, 1,46351,1,45648, 32,32,32,32, 0,166397,81282,0,0,0, 1,3,3
626229, 1.1.3.216, 1.1.129.115, 8507,20480, 6,36, 36261,38696,7252200,2012192, 200,200,52,52, 1,44916,1,45398, 32,32,32,32, 0,74957,36261,0,0,0, 0,3,3
626229, 1.1.3.204, 1.1.131.92, 29483,20480, 6,21, 30208,31582,6041600,1642264, 200,200,52,52, 1,45398,1,46062, 32,32,32,32, 0,61790,30208,0,0,0, 0,3,3
626229, 1.1.129.43, 1.1.1.24, 20480,34019, 6,14, 38488,36662,2001384,7332104, 52,56,52,200, 1,52011,1,52505, 32,32,32,32, 0,75150,36660,0,2,0, 1,3,3
626229, 1.1.1.89, 1.1.129.4, 39672,20480, 6,10, 8,9,970,6641, 52,329,52,1500, 1,390,9,286, 32,32,32,32, 0,17,5,0,0,4, 1,6,4
626229, 1.1.130.252, 1.1.3.57, 20480,14128, 6,35, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626229, 1.1.0.241, 1.1.129.242, 39792,20480, 6,14, 2,5,492,4604, 246,246,52,1500, 2,2,12,205, 32,32,32,32, 0,7,5,0,0,0, 1,3,3
626229, 1.1.0.105, 1.1.131.141, 48920,20480, 6,23, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626229, 1.1.1.108, 1.1.130.18, 19566,13568, 17,10, 2,0,114,0, 57,57,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626229, 1.1.3.148, 1.1.130.76, 48326,20480, 6,19, 2,3,112,4500, 56,56,1500,1500, 0,0,9,80, 32,32,32,32, 0,3,3,0,2,0, 1,3,3
626229, 1.1.129.143, 1.1.0.241, 20480,48585, 6,14, 55748,53057,2898904,10611400, 52,56,200,200, 1,45450,1,43559, 32,32,32,32, 0,108805,53057,0,2,0, 1,3,3
626229, 1.1.129.27, 1.1.2.14, 20480,54193, 6,15, 46220,43892,2403440,8778400, 52,52,200,200, 1,44218,1,45236, 32,32,32,32, 0,90112,43892,0,0,0, 1,3,3
626229, 1.1.0.106, 1.1.131.213, 32800,20480, 6,36, 23222,25236,4644400,1312272, 200,200,52,52, 1,45739,1,44653, 32,32,32,32, 0,48458,23222,0,0,0, 0,3,3
626229, 1.1.128.171, 1.1.1.180, 20480,1348, 6,11, 34716,32664,1805240,6532504, 52,56,52,200, 1,44101,1,44215, 32,32,32,32, 0,67380,32662,0,2,0, 1,3,3
626229, 1.1.2.131, 1.1.131.18, 28650,20480, 6,36, 22199,23251,4439800,1209052, 200,200,52,52, 1,46157,1,47144, 32,32,32,32, 0,45450,22199,0,0,0, 0,3,3
626229, 1.1.1.125, 1.1.128.96, 32624,13568, 17,16, 2,2,118,150, 59,59,75,75, 1,1,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626229, 1.1.2.104, 1.1.130.171, 40425,20480, 6,31, 42125,44739,8425000,2326428, 200,200,52,52, 1,44585,1,47677, 32,32,32,32, 0,86864,42125,0,0,0, 0,3,3
626229, 1.1.1.224, 1.1.128.157, 26817,20480, 6,19, 6,4,876,6000, 52,330,1500,1500, 2,183,8,50, 32,32,32,32, 0,8,4,0,2,0, 1,3,3
626229, 1.1.2.225, 1.1.129.11, 36297,20480, 6,12, 6,5,312,5362, 52,52,431,1500, 1,188,2,183, 32,32,32,32, 0,11,2,0,0,0, 1,3,3
626229, 1.1.131.104, 1.1.3.208, 13568,19435, 17,16, 2,0,150,0, 75,75,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626229, 1.1.129.142, 1.1.1.189, 20480,52427, 6,31, 33738,32285,1754376,6457000, 52,52,200,200, 1,50048,1,49016, 32,32,32,32, 0,66023,32285,0,0,0, 0,3,3
626229, 1.1.1.246, 1.1.129.151, 65182,20480, 6,19, 2,2,104,3000, 52,52,1500,1500, 0,0,9,9, 32,32,32,32, 0,4,2,0,0,0, 1,3,3
626229, 1.1.3.12, 1.1.130.142, 56313,20480, 6,36, 66944,67014,13388800,3484728, 200,200,52,52, 1,48829,1,48851, 32,32,32,32, 0,133958,66944,0,0,0, 0,3,3
626229, 1.1.1.147, 1.1.129.19, 39149,13568, 17,12, 2,0,120,0, 60,60,0,0, 1,1,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626229, 1.1.131.181, 1.1.2.141, 20480,32804, 6,36, 26193,24466,1362036,4893200, 52,52,200,200, 1,50786,1,50444, 32,32,32,32, 0,50659,24466,0,0,0, 0,3,3
626229, 1.1.0.188, 1.1.130.205, 742,20480, 6,11, 4,10,216,6320, 52,56,52,1500, 1,501,1,161, 32,32,32,32, 0,12,4,0,4,2, 1,6,4
626229, 1.1.0.179, 1.1.128.211, 56472,20480, 6,34, 36126,37540,7225200,1952080, 200,200,52,52, 1,44185,1,44989, 32,32,32,32, 0,73666,36126,0,0,0, 0,3,3
626229, 1.1.0.205, 1.1.129.67, 32117,20480, 6,3, 4,5,762,4604, 52,329,52,1500, 2,579,8,271, 32,32,32,32, 0,9,3,0,0,2, 1,6,4
626229, 1.1.0.160, 1.1.130.211, 64196,20480, 6,36, 35021,37289,7004200,1939028, 200,200,52,52, 1,45225,1,45813, 32,32,32,32, 0,72310,35021,0,0,0, 0,3,3
626229, 1.1.0.37, 1.1.129.193, 966,20480, 6,23, 30020,31421,6004000,1633892, 200,200,52,52, 1,44832,1,40840, 32,32,32,32, 0,61441,30020,0,0,0, 0,3,3
626229, 1.1.3.127, 1.1.128.221, 426,20480, 6,24, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626229, 1.1.1.108, 1.1.131.69, 4276,20480, 6,10, 25260,27718,5051416,1441336, 52,200,52,52, 1,49704,1,50241, 32,32,32,32, 0,52976,25256,0,2,0, 1,3,3
626229, 1.1.3.224, 1.1.129.31, 9677,20480, 6,21, 23423,25514,4684600,1326728, 200,200,52,52, 1,43938,1,46760, 32,32,32,32, 0,48937,23423,0,0,0, 0,3,3
626229, 1.1.131.88, 1.1.1.138, 20480,41798, 6,12, 3,0,4500,0, 1500,1500,0,0, 9,67,0,0, 32,32,0,0, 0,3,2,0,0,0, 1,3,3
626229, 1.1.131.123, 1.1.1.24, 20480,11478, 6,14, 3,2,3434,104, 434,1500,52,52, 8,251,0,0, 32,32,32,32, 0,5,3,0,0,0, 1,3,3
626229, 1.1.2.53, 1.1.128.115, 40316,20480, 6,21, 23443,25174,4688600,1309048, 200,200,52,52, 1,42746,1,44105, 32,32,32,32, 0,48617,23443,0,0,0, 0,3,3
626229, 1.1.3.51, 1.1.131.112, 32805,13568, 17,16, 2,2,118,150, 59,59,75,75, 0,0,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626229, 1.1.0.195, 1.1.128.139, 64157,20480, 6,13, 4,9,216,8478, 52,56,56,1500, 280,280,3,130, 32,32,32,32, 0,11,4,0,4,0, 1,3,3
626229, 1.1.131.169, 1.1.0.188, 13568,60149, 17,11, 2,0,150,0, 75,75,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626229, 1.1.1.68, 1.1.130.40, 35854,20480, 6,36, 25804,27490,5160800,1429480, 200,200,52,52, 1,45523,1,46530, 32,32,32,32, 0,53294,25804,0,0,0, 0,3,3
626229, 1.1.2.148, 1.1.131.100, 29479,20480, 6,20, 26267,27667,5253400,1438684, 200,200,52,52, 1,44857,1,43846, 32,32,32,32, 0,53934,26267,0,0,0, 0,3,3
626229, 1.1.0.105, 1.1.129.168, 59677,20480, 6,23, 23223,25762,4644600,1339624, 200,200,52,52, 1,44657,1,44415, 32,32,32,32, 0,48985,23223,0,0,0, 0,3,3
626229, 1.1.129.239, 1.1.3.81, 20480,33427, 6,3, 9,4,5578,208, 52,1500,52,52, 3,294,479,479, 32,32,32,32, 0,13,2,0,0,4, 1,6,4
626229, 1.1.130.172, 1.1.2.140, 20480,34262, 6,16, 68116,64111,3542040,12822200, 52,56,200,200, 1,45545,1,44547, 32,32,32,32, 0,132227,64111,0,2,0, 1,3,3
626229, 1.1.2.80, 1.1.131.35, 40588,20480, 6,28, 30064,31938,6012800,1660776, 200,200,52,52, 1,44449,1,42601, 32,32,32,32, 0,62002,30064,0,0,0, 0,3,3
626229, 1.1.128.21, 1.1.3.90, 20480,59959, 6,25, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626229, 1.1.129.2, 1.1.2.148, 20480,6434, 6,20, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,0
626229, 1.1.1.92, 1.1.129.46, 21918,20480, 6,36, 71778,72674,14355600,3779048, 200,200,52,52, 1,44228,1,53705, 32,32,32,32, 0,144452,71778,0,0,0, 0,3,3
626229, 1.1.0.235, 1.1.128.49, 6727,20480, 6,14, 50977,53074,10194816,2759848, 52,200,52,52, 1,44578,1,44094, 32,32,32,32, 0,104049,50973,0,2,0, 1,3,3
626229, 1.1.3.30, 1.1.131.41, 2113,20480, 6,20, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626229, 1.1.129.187, 1.1.0.126, 20480,41972, 6,33, 26296,25498,1367392,5099600, 52,52,200,200, 1,45989,1,46011, 32,32,32,32, 0,51794,25498,0,0,0, 0,3,3
626229, 1.1.1.125, 1.1.130.134, 47746,20480, 6,16, 4,5,216,4604, 52,56,52,1500, 295,295,1,198, 32,32,32,32, 0,7,1,0,2,0, 1,3,3
626229, 1.1.130.150, 1.1.2.46, 20480,15674, 6,13, 38843,37474,2019836,7494800, 52,52,200,200, 1,46133,1,45449, 32,32,32,32, 0,76317,37474,0,0,0, 1,3,3
626229, 1.1.2.169, 1.1.128.238, 49495,20480, 6,35, 21824,22786,4364800,1184872, 200,200,52,52, 1,46112,1,46513, 32,32,32,32, 0,44610,21824,0,0,0, 0,3,3
626229, 1.1.2.53, 1.1.131.25, 25035,20480, 6,21, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626229, 1.1.3.82, 1.1.131.46, 30612,20480, 6,36, 30842,32503,6168400,1690156, 200,200,52,52, 1,43129,1,44414, 32,32,32,32, 0,63345,30842,0,0,0, 0,3,3
626229, 1.1.3.181, 1.1.129.59, 55279,20480, 6,22, 24545,26366,4909000,1371032, 200,200,52,52, 1,49425,1,49098, 32,32,32,32, 0,50911,24545,0,0,0, 0,3,3
626229, 1.1.3.138, 1.1.128.38, 43032,20480, 6,11, 10,5,916,7500, 52,246,1500,1500, 4,229,9,103, 32,32,32,32, 0,13,2,0,2,2, 1,6,4
626229, 1.1.1.138, 1.1.128.165, 42231,20480, 6,12, 34720,35845,6944000,1863940, 200,200,52,52, 1,45127,1,47045, 32,32,32,32, 0,70565,34720,0,0,0, 1,3,3
626229, 1.1.2.62, 1.1.129.248, 4472,20480, 6,13, 49454,52487,9890800,2729324, 200,200,52,52, 1,55906,1,56052, 32,32,32,32, 0,101941,49454,0,0,0, 1,3,3
626229, 1.1.1.125, 1.1.131.57, 6152,20480, 6,16, 56705,60174,11340416,3129048, 52,200,52,52, 1,46346,1,45959, 32,32,32,32, 0,116877,56701,0,2,0, 1,3,3
626229, 1.1.131.46, 1.1.1.180, 20480,62354, 6,11, 7,4,7612,208, 56,1500,52,52, 9,283,413,413, 32,32,32,32, 0,11,4,0,2,0, 1,3,3
626229, 1.1.3.148, 1.1.129.231, 52947,20480, 6,19, 68541,73211,13707904,3806972, 52,200,52,52, 1,49871,1,48990, 32,32,32,32, 0,141752,68539,0,0,0, 1,3,3
626229, 1.1.128.237, 1.1.2.104, 20480,3068, 6,31, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626229, 1.1.2.77, 1.1.129.20, 3560,20480, 6,20, 35627,37708,7125400,1960816, 200,200,52,52, 1,44122,1,44410, 32,32,32,32, 0,73335,35627,0,0,0, 0,3,3
626229, 1.1.1.227, 1.1.131.218, 59672,20480, 6,36, 35749,37939,7149800,1972828, 200,200,52,52, 1,44622,1,43997, 32,32,32,32, 0,73688,35749,0,0,0, 0,3,3
626229, 1.1.2.103, 1.1.128.161, 61124,20480, 6,2, 12,7,1578,3268, 52,329,52,1500, 2,226,1,482, 32,32,32,32, 0,17,4,0,4,1, 1,6,4
626229, 1.1.129.216, 1.1.3.148, 20480,48116, 6,26, 23856,21746,1240512,4349200, 52,52,200,200, 1,44396,1,45990, 32,32,32,32, 0,45602,21746,0,0,0, 0,3,3
626229, 1.1.2.87, 1.1.130.86, 50067,20480, 6,17, 50504,52721,10100512,2741492, 56,200,52,52, 1,44966,1,45900, 32,32,32,32, 0,103223,50502,0,2,0, 1,3,3
626229, 1.1.3.127, 1.1.130.12, 1051,20480, 6,24, 36002,38541,7200400,2004132, 200,200,52,52, 1,43673,1,44052, 32,32,32,32, 0,74543,36002,0,0,0, 0,3,3
626229, 1.1.131.58, 1.1.1.111, 20480,23448, 6,8, 11,2,8586,104, 52,1500,52,52, 3,435,0,0, 32,32,32,32, 0,13,4,0,2,2, 1,6,4
626229, 1.1.129.79, 1.1.3.190, 20480,50828, 6,36, 75581,73861,3930212,14772200, 52,52,200,200, 1,44179,1,44045, 32,32,32,32, 0,149442,73861,0,0,0, 0,3,3
626229, 1.1.2.16, 1.1.131.225, 44052,20480, 6,26, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626229, 1.1.130.139, 1.1.2.220, 13568,58457, 17,17, 2,0,154,0, 77,77,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626229, 1.1.131.49, 1.1.1.36, 20480,56499, 6,22, 25328,23598,1317056,4719600, 52,52,200,200, 1,23269,1,22063, 32,32,32,32, 0,48926,23598,0,0,0, 0,3,3
626229, 1.1.129.134, 1.1.3.90, 20480,1169, 6,25, 30734,29772,1598168,5954400, 52,52,200,200, 1,44658,1,40065, 32,32,32,32, 0,60506,29772,0,0,0, 0,3,3
626229, 1.1.129.74, 1.1.0.159, 20480,30665, 6,3, 5,6,4612,312, 56,1500,52,52, 9,312,134,170, 32,32,32,32, 0,11,0,0,2,2, 1,6,4
626229, 1.1.1.144, 1.1.128.179, 8254,20480, 6,15, 49096,51301,9819200,2667652, 200,200,52,52, 1,46236,1,45716, 32,32,32,32, 0,100397,49096,0,0,0, 1,3,3
626229, 1.1.3.51, 1.1.131.148, 3475,20480, 6,16, 50682,52936,10136112,2752672, 56,200,52,52, 1,44517,1,44892, 32,32,32,32, 0,103616,50680,0,2,0, 1,3,3
626229, 1.1.3.204, 1.1.128.164, 14234,20480, 6,21, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626229, 1.1.129.26, 1.1.0.65, 20480,2388, 6,7, 6,2,6104,104, 52,1500,52,52, 9,163,1,1, 32,32,32,32, 0,8,4,0,0,2, 1,6,4
626229, 1.1.2.70, 1.1.128.100, 49127,20480, 6,29, 27382,29062,5476400,1511224, 200,200,52,52, 1,44493,1,44555, 32,32,32,32, 0,56444,27382,0,0,0, 0,3,3
626229, 1.1.3.96, 1.1.129.60, 975,20480, 6,32, 25733,26402,5146600,1372904, 200,200,52,52, 1,45136,1,46070, 32,32,32,32, 0,52135,25733,0,0,0, 0,3,3
626229, 1.1.1.89, 1.1.129.89, 58500,13568, 17,10, 2,2,118,150, 59,59,75,75, 4,4,1,1, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626229, 1.1.0.235, 1.1.129.80, 10402,13568, 17,14, 2,0,120,0, 60,60,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626229, 1.1.2.158, 1.1.130.178, 48342,20480, 6,27, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626229, 1.1.0.158, 1.1.129.107, 22325,20480, 6,22, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626229, 1.1.129.78, 1.1.3.138, 20480,35249, 6,11, 54363,51198,2826876,10239600, 52,52,200,200, 1,44122,1,45999, 32,32,32,32, 0,105561,51198,0,0,0, 1,3,3
626229, 1.1.3.57, 1.1.129.238, 49973,20480, 6,35, 22016,23471,4403200,1220492, 200,200,52,52, 1,44261,1,45615, 32,32,32,32, 0,45487,22016,0,0,0, 0,3,3
626229, 1.1.131.157, 1.1.2.46, 20480,649, 6,13, 3,0,4500,0, 1500,1500,0,0, 9,152,0,0, 32,32,0,0, 0,3,2,0,0,0, 1,3,3
626229, 1.1.2.220, 1.1.129.153, 13420,20480, 6,17, 6,3,312,4500, 52,52,1500,1500, 85,183,9,57, 32,32,32,32, 0,9,3,0,0,0, 1,3,3
626229, 1.1.131.183, 1.1.2.77, 20480,45830, 6,20, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626229, 1.1.130.209, 1.1.3.208, 20480,58838, 6,16, 3,0,4500,0, 1500,1500,0,0, 8,65,0,0, 32,32,0,0, 0,3,1,0,0,0, 1,3,3
626229, 1.1.128.139, 1.1.2.158, 20480,1904, 6,27, 49636,46024,2581072,9204800, 52,52,200,200, 1,44652,1,44790, 32,32,32,32, 0,95660,46024,0,0,0, 0,3,3
626229, 1.1.3.208, 1.1.129.173, 62435,20480, 6,16, 65952,70452,13190112,3663504, 56,200,52,52, 1,44561,1,53135, 32,32,32,32, 0,136402,65950,0,2,0, 1,3,3
626229, 1.1.3.78, 1.1.128.229, 54068,20480, 6,30, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626229, 1.1.1.81, 1.1.130.249, 5198,20480, 6,27, 22338,23463,4467600,1220076, 200,200,52,52, 1,44775,1,47023, 32,32,32,32, 0,45801,22338,0,0,0, 0,3,3
626229, 1.1.128.51, 1.1.3.41, 20480,46733, 6,11, 40848,38531,2124096,7706200, 52,52,200,200, 1,44733,1,46027, 32,32,32,32, 0,79379,38531,0,0,0, 1,3,3
626229, 1.1.130.190, 1.1.3.41, 20480,41788, 6,11, 4,2,3104,104, 52,1500,52,52, 9,189,1,1, 32,32,32,32, 0,6,0,0,0,4, 1,6,4
626229, 1.1.1.36, 1.1.130.57, 54950,20480, 6,22, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626229, 1.1.1.225, 1.1.129.172, 61217,20480, 6,26, 22902,24376,4580400,1267552, 200,200,52,52, 1,45464,1,44994, 32,32,32,32, 0,47278,22902,0,0,0, 0,3,3
626229, 1.1.0.158, 1.1.130.171, 20870,20480, 6,22, 26722,28052,5344400,1458704, 200,200,52,52, 1,44805,1,45831, 32,32,32,32, 0,54774,26722,0,0,0, 0,3,3
626229, 1.1.2.62, 1.1.128.171, 6003,20480, 6,13, 2,6,662,9000, 331,331,1500,1500, 2,2,8,93, 32,32,32,32, 0,8,2,0,0,0, 1,3,3
626229, 1.1.0.195, 1.1.131.145, 20023,20480, 6,13, 52084,57036,10416512,2965880, 56,200,52,56, 1,45803,1,44477, 32,32,32,32, 0,109118,52082,0,4,0, 1,3,3
626229, 1.1.131.67, 1.1.1.230, 20480,49323, 6,30, 28269,26834,1469988,5366800, 52,52,200,200, 1,42605,1,42707, 32,32,32,32, 0,55103,26834,0,0,0, 0,3,3
626229, 1.1.2.16, 1.1.128.209, 55205,20480, 6,26, 34823,36462,6964600,1896024, 200,200,52,52, 1,45395,1,44833, 32,32,32,32, 0,71285,34823,0,0,0, 0,3,3
626229, 1.1.131.185, 1.1.3.32, 20480,13576, 6,15, 49274,47109,2562256,9421800, 52,56,200,200, 1,45670,1,46325, 32,32,32,32, 0,96383,47109,0,2,0, 1,3,3
626229, 1.1.2.33, 1.1.129.172, 24422,13568, 17,10, 1,0,60,0, 60,60,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626229, 1.1.128.154, 1.1.0.188, 20480,21747, 6,11, 39563,38040,2057284,7608000, 52,56,200,200, 1,44526,1,44714, 32,32,32,32, 0,77603,38040,0,2,0, 1,3,3
626229, 1.1.129.2, 1.1.2.200, 20480,58156, 6,36, 67482,67857,3509064,13571400, 52,52,200,200, 1,43686,1,43860, 32,32,32,32, 0,135339,67857,0,0,0, 0,3,3
626229, 1.1.128.198, 1.1.3.32, 13568,54904, 17,15, 2,0,150,0, 75,75,0,0, 1,1,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626229, 1.1.2.39, 1.1.130.31, 10958,20480, 6,25, 25756,27543,5151200,1432236, 200,200,52,52, 1,49750,1,48397, 32,32,32,32, 0,53299,25756,0,0,0, 0,3,3
626229, 1.1.129.255, 1.1.0.43, 20480,17711, 6,7, 8,2,6216,500, 52,1500,250,250, 1,262,2,2, 32,32,32,32, 0,10,4,0,2,2, 1,6,4
626229, 1.1.1.64, 1.1.128.125, 20892,20480, 6,17, 53591,55794,10717904,2901288, 52,200,52,52, 1,46804,1,45556, 32,32,32,32, 0,109385,53589,0,0,0, 1,3,3
626229, 1.1.1.31, 1.1.131.52, 41333,20480, 6,6, 6,7,312,10386, 52,52,1443,1500, 1,633,8,204, 32,32,32,32, 0,13,2,0,0,2, 1,6,4
626229, 1.1.0.64, 1.1.129.175, 28702,20480, 6,17, 50662,53685,10132400,2791620, 200,200,52,52, 1,43795,1,43765, 32,32,32,32, 0,104347,50662,0,0,0, 1,3,3
626229, 1.1.130.58, 1.1.2.33, 20480,6514, 6,10, 7,4,3264,208, 52,1500,52,52, 9,427,3,642, 32,32,32,32, 0,11,2,0,1,4, 1,6,4
626229, 1.1.3.233, 1.1.129.75, 8738,20480, 6,12, 56423,60602,11284016,3151304, 52,200,52,52, 1,45771,1,45074, 32,32,32,32, 0,117023,56419,0,2,0, 1,3,3
626229, 1.1.130.119, 1.1.1.108, 20480,62594, 6,10, 7,0,7604,0, 52,1500,0,0, 9,104,0,0, 32,32,0,0, 0,7,0,0,0,0, 1,3,3
626229, 1.1.128.204, 1.1.1.147, 20480,13941, 6,12, 9,0,8472,0, 52,1500,0,0, 2,223,0,0, 32,32,0,0, 0,9,5,0,0,0, 1,3,3
626229, 1.1.130.235, 1.1.3.30, 20480,15098, 6,20, 38122,36199,1982344,7239800, 52,52,200,200, 1,43738,1,45262, 32,32,32,32, 0,74321,36199,0,0,0, 0,3,3
626229, 1.1.129.236, 1.1.2.220, 20480,38769, 6,17, 85604,78909,4451408,15781800, 52,52,200,200, 1,45063,1,44685, 32,32,32,32, 0,164513,78909,0,0,0, 1,3,3
626229, 1.1.130.241, 1.1.3.41, 13568,6037, 17,11, 2,0,146,0, 73,73,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626229, 1.1.130.117, 1.1.1.89, 20480,43593, 6,10, 30646,28549,1593592,5709800, 52,52,200,200, 1,44868,1,45259, 32,32,32,32, 0,59195,28549,0,0,0, 1,3,3
626229, 1.1.131.224, 1.1.2.158, 20480,34183, 6,18, 98275,90665,5110308,18133000, 52,56,200,200, 1,44749,1,46760, 32,32,32,32, 0,188940,90665,0,2,0, 1,3,3
